__v,_id,capacity,classification,credit,name,users
15,6471ea1d8c0d64b3c267464c,23,전선,1,Subject-60,"[{""$oid"":""6471ea1d8c0d64b3c26746aa""},{""$oid"":""6471ea1d8c0d64b3c26746b0""},{""$oid"":""6471ea1e8c0d64b3c26746d0""},{""$oid"":""6471ea208c0d64b3c2674726""},{""$oid"":""6471ea238c0d64b3c267478c""},{""$oid"":""6471ea238c0d64b3c2674794""},{""$oid"":""6471ea238c0d64b3c2674796""},{""$oid"":""6471ea238c0d64b3c267479a""},{""$oid"":""6471ea238c0d64b3c26747a6""},{""$oid"":""6471ea248c0d64b3c26747be""},{""$oid"":""6471ea268c0d64b3c2674808""},{""$oid"":""6471ea268c0d64b3c2674812""},{""$oid"":""6471ea268c0d64b3c2674820""},{""$oid"":""6471ea278c0d64b3c2674830""},{""$oid"":""6471ea288c0d64b3c2674860""},{""$oid"":""6471ea298c0d64b3c2674894""},{""$oid"":""6471ea298c0d64b3c267489a""},{""$oid"":""6471ea2a8c0d64b3c26748cc""},{""$oid"":""6471ea2d8c0d64b3c267492a""},{""$oid"":""6471ea2d8c0d64b3c267492e""},{""$oid"":""6471ea2d8c0d64b3c267493e""},{""$oid"":""6471ea2f8c0d64b3c2674988""},{""$oid"":""6471ea308c0d64b3c26749b0""}]"
22,6471ea1d8c0d64b3c267464e,28,전공,3,Subject-61,"[{""$oid"":""6471ea1d8c0d64b3c26746ae""},{""$oid"":""6471ea1d8c0d64b3c26746b8""},{""$oid"":""6471ea1e8c0d64b3c26746da""},{""$oid"":""6471ea208c0d64b3c2674718""},{""$oid"":""6471ea218c0d64b3c2674742""},{""$oid"":""6471ea218c0d64b3c267475c""},{""$oid"":""6471ea238c0d64b3c267479a""},{""$oid"":""6471ea248c0d64b3c26747c2""},{""$oid"":""6471ea258c0d64b3c26747e2""},{""$oid"":""6471ea258c0d64b3c26747fc""},{""$oid"":""6471ea268c0d64b3c2674808""},{""$oid"":""6471ea278c0d64b3c267482c""},{""$oid"":""6471ea288c0d64b3c2674866""},{""$oid"":""6471ea288c0d64b3c2674872""},{""$oid"":""6471ea2a8c0d64b3c26748a4""},{""$oid"":""6471ea2b8c0d64b3c26748d8""},{""$oid"":""6471ea2c8c0d64b3c267491c""},{""$oid"":""6471ea2e8c0d64b3c267495a""},{""$oid"":""6471ea2f8c0d64b3c2674976""},{""$oid"":""6471ea2f8c0d64b3c2674994""},{""$oid"":""6471ea308c0d64b3c26749b2""},{""$oid"":""6471ea308c0d64b3c26749c0""},{""$oid"":""6471ea308c0d64b3c26749c4""},{""$oid"":""6471ea318c0d64b3c26749ca""},{""$oid"":""6471ea338c0d64b3c2674a1a""},{""$oid"":""6471ea338c0d64b3c2674a24""},{""$oid"":""6471ea338c0d64b3c2674a26""},{""$oid"":""6471ea348c0d64b3c2674a42""}]"
22,6471ea1d8c0d64b3c2674650,36,전필,3,Subject-62,"[{""$oid"":""6471ea1d8c0d64b3c26746b2""},{""$oid"":""6471ea1e8c0d64b3c26746c8""},{""$oid"":""6471ea1f8c0d64b3c2674700""},{""$oid"":""6471ea208c0d64b3c267471c""},{""$oid"":""6471ea218c0d64b3c267474a""},{""$oid"":""6471ea238c0d64b3c2674798""},{""$oid"":""6471ea248c0d64b3c26747c0""},{""$oid"":""6471ea278c0d64b3c2674832""},{""$oid"":""6471ea278c0d64b3c2674836""},{""$oid"":""6471ea288c0d64b3c2674850""},{""$oid"":""6471ea298c0d64b3c267489c""},{""$oid"":""6471ea2a8c0d64b3c26748a6""},{""$oid"":""6471ea2a8c0d64b3c26748ca""},{""$oid"":""6471ea2b8c0d64b3c26748d2""},{""$oid"":""6471ea2b8c0d64b3c26748d6""},{""$oid"":""6471ea2b8c0d64b3c26748ea""},{""$oid"":""6471ea2c8c0d64b3c2674918""},{""$oid"":""6471ea2d8c0d64b3c2674926""},{""$oid"":""6471ea2d8c0d64b3c267492e""},{""$oid"":""6471ea2e8c0d64b3c2674950""},{""$oid"":""6471ea2e8c0d64b3c2674952""},{""$oid"":""6471ea2e8c0d64b3c2674970""},{""$oid"":""6471ea2e8c0d64b3c2674972""},{""$oid"":""6471ea2f8c0d64b3c2674978""},{""$oid"":""6471ea2f8c0d64b3c267497a""},{""$oid"":""6471ea2f8c0d64b3c267497c""},{""$oid"":""6471ea2f8c0d64b3c267499a""},{""$oid"":""6471ea308c0d64b3c26749a2""},{""$oid"":""6471ea318c0d64b3c26749c6""},{""$oid"":""6471ea318c0d64b3c26749dc""},{""$oid"":""6471ea318c0d64b3c26749e2""},{""$oid"":""6471ea318c0d64b3c26749e4""},{""$oid"":""6471ea328c0d64b3c2674a0a""},{""$oid"":""6471ea338c0d64b3c2674a1c""},{""$oid"":""6471ea338c0d64b3c2674a2c""},{""$oid"":""6471ea348c0d64b3c2674a62""}]"
21,6471ea1d8c0d64b3c2674652,27,전필,2,Subject-63,"[{""$oid"":""6471ea1d8c0d64b3c26746ae""},{""$oid"":""6471ea1e8c0d64b3c26746ca""},{""$oid"":""6471ea1e8c0d64b3c26746d4""},{""$oid"":""6471ea1e8c0d64b3c26746e4""},{""$oid"":""6471ea1f8c0d64b3c2674706""},{""$oid"":""6471ea228c0d64b3c2674772""},{""$oid"":""6471ea228c0d64b3c267477e""},{""$oid"":""6471ea238c0d64b3c26747a0""},{""$oid"":""6471ea268c0d64b3c2674800""},{""$oid"":""6471ea268c0d64b3c2674814""},{""$oid"":""6471ea298c0d64b3c267487c""},{""$oid"":""6471ea2a8c0d64b3c26748b0""},{""$oid"":""6471ea2a8c0d64b3c26748b2""},{""$oid"":""6471ea2f8c0d64b3c2674982""},{""$oid"":""6471ea308c0d64b3c26749aa""},{""$oid"":""6471ea328c0d64b3c2674a08""},{""$oid"":""6471ea338c0d64b3c2674a2a""},{""$oid"":""6471ea338c0d64b3c2674a34""},{""$oid"":""6471ea338c0d64b3c2674a3e""},{""$oid"":""6471ea358c0d64b3c2674a6e""},{""$oid"":""6471ea358c0d64b3c2674a8c""},{""$oid"":""6471ea368c0d64b3c2674aa2""},{""$oid"":""6471ea378c0d64b3c2674aca""},{""$oid"":""6471ea388c0d64b3c2674aea""},{""$oid"":""6471ea388c0d64b3c2674b0a""},{""$oid"":""6471ea398c0d64b3c2674b12""},{""$oid"":""6471ea398c0d64b3c2674b1a""}]"
23,6471ea1d8c0d64b3c2674654,35,전공,3,Subject-64,"[{""$oid"":""6471ea1d8c0d64b3c26746b4""},{""$oid"":""6471ea1f8c0d64b3c267470e""},{""$oid"":""6471ea208c0d64b3c2674710""},{""$oid"":""6471ea258c0d64b3c26747de""},{""$oid"":""6471ea258c0d64b3c26747ea""},{""$oid"":""6471ea258c0d64b3c26747f0""},{""$oid"":""6471ea268c0d64b3c2674810""},{""$oid"":""6471ea278c0d64b3c267483c""},{""$oid"":""6471ea288c0d64b3c267485a""},{""$oid"":""6471ea288c0d64b3c2674876""},{""$oid"":""6471ea2a8c0d64b3c26748b2""},{""$oid"":""6471ea2a8c0d64b3c26748b4""},{""$oid"":""6471ea2a8c0d64b3c26748bc""},{""$oid"":""6471ea2b8c0d64b3c26748e8""},{""$oid"":""6471ea2c8c0d64b3c267491c""},{""$oid"":""6471ea2e8c0d64b3c2674960""},{""$oid"":""6471ea2f8c0d64b3c2674982""},{""$oid"":""6471ea308c0d64b3c26749a0""},{""$oid"":""6471ea308c0d64b3c26749a2""},{""$oid"":""6471ea318c0d64b3c26749ce""},{""$oid"":""6471ea338c0d64b3c2674a28""},{""$oid"":""6471ea348c0d64b3c2674a5c""},{""$oid"":""6471ea358c0d64b3c2674a88""},{""$oid"":""6471ea378c0d64b3c2674ac4""},{""$oid"":""6471ea378c0d64b3c2674aca""},{""$oid"":""6471ea378c0d64b3c2674ad8""},{""$oid"":""6471ea388c0d64b3c2674af0""},{""$oid"":""6471ea388c0d64b3c2674af4""},{""$oid"":""6471ea388c0d64b3c2674afa""},{""$oid"":""6471ea388c0d64b3c2674afe""},{""$oid"":""6471ea388c0d64b3c2674b04""},{""$oid"":""6471ea388c0d64b3c2674b0c""},{""$oid"":""6471ea398c0d64b3c2674b22""},{""$oid"":""6471ea398c0d64b3c2674b34""},{""$oid"":""6471ea398c0d64b3c2674b3a""}]"
17,6471ea1d8c0d64b3c2674656,22,전공,1,Subject-65,"[{""$oid"":""6471ea1d8c0d64b3c26746a8""},{""$oid"":""6471ea208c0d64b3c2674714""},{""$oid"":""6471ea218c0d64b3c267474e""},{""$oid"":""6471ea228c0d64b3c2674774""},{""$oid"":""6471ea248c0d64b3c26747c2""},{""$oid"":""6471ea248c0d64b3c26747c6""},{""$oid"":""6471ea248c0d64b3c26747cc""},{""$oid"":""6471ea268c0d64b3c267480e""},{""$oid"":""6471ea278c0d64b3c267482e""},{""$oid"":""6471ea278c0d64b3c2674842""},{""$oid"":""6471ea288c0d64b3c267486e""},{""$oid"":""6471ea298c0d64b3c2674898""},{""$oid"":""6471ea2a8c0d64b3c26748a6""},{""$oid"":""6471ea2b8c0d64b3c26748e6""},{""$oid"":""6471ea2c8c0d64b3c267490a""},{""$oid"":""6471ea2e8c0d64b3c267496a""},{""$oid"":""6471ea2f8c0d64b3c2674998""},{""$oid"":""6471ea308c0d64b3c267499c""},{""$oid"":""6471ea308c0d64b3c26749b4""},{""$oid"":""6471ea318c0d64b3c26749e0""},{""$oid"":""6471ea318c0d64b3c26749e6""},{""$oid"":""6471ea328c0d64b3c2674a0e""}]"
19,6471ea1d8c0d64b3c2674658,28,전필,1,Subject-66,"[{""$oid"":""6471ea1e8c0d64b3c26746be""},{""$oid"":""6471ea1f8c0d64b3c26746e8""},{""$oid"":""6471ea1f8c0d64b3c267470a""},{""$oid"":""6471ea1f8c0d64b3c267470c""},{""$oid"":""6471ea208c0d64b3c267471a""},{""$oid"":""6471ea208c0d64b3c267472c""},{""$oid"":""6471ea208c0d64b3c2674736""},{""$oid"":""6471ea218c0d64b3c2674754""},{""$oid"":""6471ea228c0d64b3c267477a""},{""$oid"":""6471ea258c0d64b3c26747dc""},{""$oid"":""6471ea258c0d64b3c26747f0""},{""$oid"":""6471ea268c0d64b3c2674808""},{""$oid"":""6471ea288c0d64b3c267486c""},{""$oid"":""6471ea2a8c0d64b3c26748ba""},{""$oid"":""6471ea2b8c0d64b3c26748ce""},{""$oid"":""6471ea2c8c0d64b3c2674914""},{""$oid"":""6471ea2d8c0d64b3c267492a""},{""$oid"":""6471ea2e8c0d64b3c267495a""},{""$oid"":""6471ea328c0d64b3c2674a04""},{""$oid"":""6471ea328c0d64b3c2674a0a""},{""$oid"":""6471ea338c0d64b3c2674a2c""},{""$oid"":""6471ea348c0d64b3c2674a44""},{""$oid"":""6471ea348c0d64b3c2674a50""},{""$oid"":""6471ea348c0d64b3c2674a5a""},{""$oid"":""6471ea358c0d64b3c2674a6c""},{""$oid"":""6471ea358c0d64b3c2674a76""},{""$oid"":""6471ea368c0d64b3c2674a9a""},{""$oid"":""6471ea368c0d64b3c2674aaa""}]"
21,6471ea1d8c0d64b3c267465a,37,일교,2,Subject-67,"[{""$oid"":""6471ea1d8c0d64b3c267469c""},{""$oid"":""6471ea1d8c0d64b3c267469e""},{""$oid"":""6471ea1d8c0d64b3c26746ae""},{""$oid"":""6471ea1e8c0d64b3c26746d0""},{""$oid"":""6471ea1e8c0d64b3c26746e4""},{""$oid"":""6471ea1f8c0d64b3c26746f2""},{""$oid"":""6471ea1f8c0d64b3c26746f6""},{""$oid"":""6471ea1f8c0d64b3c26746fe""},{""$oid"":""6471ea1f8c0d64b3c2674702""},{""$oid"":""6471ea208c0d64b3c267472e""},{""$oid"":""6471ea218c0d64b3c2674738""},{""$oid"":""6471ea228c0d64b3c2674764""},{""$oid"":""6471ea238c0d64b3c26747a6""},{""$oid"":""6471ea268c0d64b3c2674816""},{""$oid"":""6471ea268c0d64b3c2674822""},{""$oid"":""6471ea278c0d64b3c2674844""},{""$oid"":""6471ea278c0d64b3c267484a""},{""$oid"":""6471ea288c0d64b3c2674854""},{""$oid"":""6471ea2a8c0d64b3c26748a8""},{""$oid"":""6471ea2c8c0d64b3c2674900""},{""$oid"":""6471ea2c8c0d64b3c2674906""},{""$oid"":""6471ea2c8c0d64b3c267490e""},{""$oid"":""6471ea2d8c0d64b3c267493e""},{""$oid"":""6471ea2d8c0d64b3c2674942""},{""$oid"":""6471ea308c0d64b3c26749b6""},{""$oid"":""6471ea318c0d64b3c26749de""},{""$oid"":""6471ea328c0d64b3c26749f0""},{""$oid"":""6471ea328c0d64b3c2674a08""},{""$oid"":""6471ea348c0d64b3c2674a4a""},{""$oid"":""6471ea368c0d64b3c2674ab0""},{""$oid"":""6471ea368c0d64b3c2674aba""},{""$oid"":""6471ea378c0d64b3c2674ad8""},{""$oid"":""6471ea378c0d64b3c2674ade""},{""$oid"":""6471ea378c0d64b3c2674ae6""},{""$oid"":""6471ea388c0d64b3c2674af0""},{""$oid"":""6471ea388c0d64b3c2674afa""},{""$oid"":""6471ea388c0d64b3c2674b0c""}]"
24,6471ea1d8c0d64b3c267465c,37,전필,2,Subject-68,"[{""$oid"":""6471ea1d8c0d64b3c26746a8""},{""$oid"":""6471ea1e8c0d64b3c26746d2""},{""$oid"":""6471ea1f8c0d64b3c26746ee""},{""$oid"":""6471ea1f8c0d64b3c26746f4""},{""$oid"":""6471ea208c0d64b3c2674716""},{""$oid"":""6471ea218c0d64b3c267473c""},{""$oid"":""6471ea218c0d64b3c2674758""},{""$oid"":""6471ea238c0d64b3c267479c""},{""$oid"":""6471ea258c0d64b3c26747f0""},{""$oid"":""6471ea268c0d64b3c2674812""},{""$oid"":""6471ea278c0d64b3c2674830""},{""$oid"":""6471ea298c0d64b3c2674898""},{""$oid"":""6471ea2a8c0d64b3c26748ac""},{""$oid"":""6471ea2a8c0d64b3c26748b0""},{""$oid"":""6471ea2b8c0d64b3c26748d0""},{""$oid"":""6471ea2b8c0d64b3c26748ee""},{""$oid"":""6471ea2b8c0d64b3c26748f2""},{""$oid"":""6471ea2d8c0d64b3c2674936""},{""$oid"":""6471ea2e8c0d64b3c2674956""},{""$oid"":""6471ea2e8c0d64b3c2674964""},{""$oid"":""6471ea2f8c0d64b3c2674992""},{""$oid"":""6471ea2f8c0d64b3c2674998""},{""$oid"":""6471ea308c0d64b3c26749be""},{""$oid"":""6471ea308c0d64b3c26749c0""},{""$oid"":""6471ea318c0d64b3c26749cc""},{""$oid"":""6471ea338c0d64b3c2674a1c""},{""$oid"":""6471ea338c0d64b3c2674a22""},{""$oid"":""6471ea338c0d64b3c2674a32""},{""$oid"":""6471ea348c0d64b3c2674a66""},{""$oid"":""6471ea358c0d64b3c2674a76""},{""$oid"":""6471ea368c0d64b3c2674ab8""},{""$oid"":""6471ea378c0d64b3c2674ac4""},{""$oid"":""6471ea378c0d64b3c2674ad4""},{""$oid"":""6471ea378c0d64b3c2674ada""},{""$oid"":""6471ea388c0d64b3c2674aea""},{""$oid"":""6471ea388c0d64b3c2674aec""},{""$oid"":""6471ea388c0d64b3c2674af4""}]"
23,6471ea1d8c0d64b3c267465e,36,전필,3,Subject-69,"[{""$oid"":""6471ea1d8c0d64b3c26746b6""},{""$oid"":""6471ea1e8c0d64b3c26746ca""},{""$oid"":""6471ea208c0d64b3c2674712""},{""$oid"":""6471ea208c0d64b3c2674716""},{""$oid"":""6471ea208c0d64b3c267471a""},{""$oid"":""6471ea208c0d64b3c267472a""},{""$oid"":""6471ea228c0d64b3c267476e""},{""$oid"":""6471ea228c0d64b3c2674774""},{""$oid"":""6471ea238c0d64b3c2674794""},{""$oid"":""6471ea238c0d64b3c26747a0""},{""$oid"":""6471ea258c0d64b3c26747f6""},{""$oid"":""6471ea268c0d64b3c2674824""},{""$oid"":""6471ea288c0d64b3c267486a""},{""$oid"":""6471ea288c0d64b3c2674874""},{""$oid"":""6471ea298c0d64b3c267488c""},{""$oid"":""6471ea2a8c0d64b3c26748a6""},{""$oid"":""6471ea2a8c0d64b3c26748c6""},{""$oid"":""6471ea2b8c0d64b3c26748dc""},{""$oid"":""6471ea2b8c0d64b3c26748e2""},{""$oid"":""6471ea2b8c0d64b3c26748ee""},{""$oid"":""6471ea2d8c0d64b3c267492c""},{""$oid"":""6471ea308c0d64b3c26749b8""},{""$oid"":""6471ea308c0d64b3c26749c2""},{""$oid"":""6471ea318c0d64b3c26749c8""},{""$oid"":""6471ea318c0d64b3c26749cc""},{""$oid"":""6471ea318c0d64b3c26749ce""},{""$oid"":""6471ea318c0d64b3c26749ee""},{""$oid"":""6471ea328c0d64b3c2674a02""},{""$oid"":""6471ea358c0d64b3c2674a70""},{""$oid"":""6471ea358c0d64b3c2674a88""},{""$oid"":""6471ea368c0d64b3c2674a98""},{""$oid"":""6471ea368c0d64b3c2674aac""},{""$oid"":""6471ea368c0d64b3c2674ab6""},{""$oid"":""6471ea368c0d64b3c2674ab8""},{""$oid"":""6471ea378c0d64b3c2674ad0""},{""$oid"":""6471ea378c0d64b3c2674ae2""}]"
13,6471ea1d8c0d64b3c2674660,21,학기,3,Subject-70,"[{""$oid"":""6471ea1d8c0d64b3c26746b4""},{""$oid"":""6471ea1e8c0d64b3c26746c6""},{""$oid"":""6471ea208c0d64b3c267471e""},{""$oid"":""6471ea208c0d64b3c267472c""},{""$oid"":""6471ea238c0d64b3c2674788""},{""$oid"":""6471ea238c0d64b3c267479a""},{""$oid"":""6471ea248c0d64b3c26747b6""},{""$oid"":""6471ea248c0d64b3c26747c2""},{""$oid"":""6471ea298c0d64b3c267487c""},{""$oid"":""6471ea298c0d64b3c2674888""},{""$oid"":""6471ea2a8c0d64b3c26748ac""},{""$oid"":""6471ea2a8c0d64b3c26748be""},{""$oid"":""6471ea2a8c0d64b3c26748c8""},{""$oid"":""6471ea2b8c0d64b3c26748d0""},{""$oid"":""6471ea2b8c0d64b3c26748ec""},{""$oid"":""6471ea2c8c0d64b3c267490c""},{""$oid"":""6471ea2c8c0d64b3c2674912""},{""$oid"":""6471ea2e8c0d64b3c267494a""},{""$oid"":""6471ea2e8c0d64b3c267494c""},{""$oid"":""6471ea2e8c0d64b3c2674958""},{""$oid"":""6471ea2e8c0d64b3c2674960""}]"
19,6471ea1d8c0d64b3c2674662,31,공교,2,Subject-71,"[{""$oid"":""6471ea1d8c0d64b3c26746b6""},{""$oid"":""6471ea1e8c0d64b3c26746c6""},{""$oid"":""6471ea228c0d64b3c2674764""},{""$oid"":""6471ea228c0d64b3c2674776""},{""$oid"":""6471ea238c0d64b3c26747a4""},{""$oid"":""6471ea248c0d64b3c26747b2""},{""$oid"":""6471ea248c0d64b3c26747b8""},{""$oid"":""6471ea258c0d64b3c26747e8""},{""$oid"":""6471ea258c0d64b3c26747ee""},{""$oid"":""6471ea278c0d64b3c267483c""},{""$oid"":""6471ea298c0d64b3c267487e""},{""$oid"":""6471ea298c0d64b3c26748a2""},{""$oid"":""6471ea2a8c0d64b3c26748aa""},{""$oid"":""6471ea2a8c0d64b3c26748b0""},{""$oid"":""6471ea2a8c0d64b3c26748ca""},{""$oid"":""6471ea2b8c0d64b3c26748ce""},{""$oid"":""6471ea2b8c0d64b3c26748d6""},{""$oid"":""6471ea2b8c0d64b3c26748f0""},{""$oid"":""6471ea2c8c0d64b3c2674902""},{""$oid"":""6471ea2c8c0d64b3c267491c""},{""$oid"":""6471ea2d8c0d64b3c2674920""},{""$oid"":""6471ea2f8c0d64b3c267497c""},{""$oid"":""6471ea2f8c0d64b3c2674990""},{""$oid"":""6471ea308c0d64b3c267499c""},{""$oid"":""6471ea318c0d64b3c26749ca""},{""$oid"":""6471ea328c0d64b3c26749f2""},{""$oid"":""6471ea328c0d64b3c26749fa""},{""$oid"":""6471ea328c0d64b3c26749fe""},{""$oid"":""6471ea328c0d64b3c2674a02""},{""$oid"":""6471ea328c0d64b3c2674a06""},{""$oid"":""6471ea328c0d64b3c2674a0e""}]"
20,6471ea1d8c0d64b3c2674664,25,전선,1,Subject-72,"[{""$oid"":""6471ea1d8c0d64b3c26746b8""},{""$oid"":""6471ea1e8c0d64b3c26746cc""},{""$oid"":""6471ea1e8c0d64b3c26746e0""},{""$oid"":""6471ea1f8c0d64b3c2674706""},{""$oid"":""6471ea218c0d64b3c2674744""},{""$oid"":""6471ea228c0d64b3c2674760""},{""$oid"":""6471ea228c0d64b3c267476e""},{""$oid"":""6471ea228c0d64b3c2674786""},{""$oid"":""6471ea238c0d64b3c2674788""},{""$oid"":""6471ea238c0d64b3c267479c""},{""$oid"":""6471ea248c0d64b3c26747b6""},{""$oid"":""6471ea268c0d64b3c2674806""},{""$oid"":""6471ea278c0d64b3c267482a""},{""$oid"":""6471ea278c0d64b3c267483a""},{""$oid"":""6471ea288c0d64b3c267486e""},{""$oid"":""6471ea298c0d64b3c267487e""},{""$oid"":""6471ea2a8c0d64b3c26748ae""},{""$oid"":""6471ea2c8c0d64b3c2674914""},{""$oid"":""6471ea2c8c0d64b3c2674918""},{""$oid"":""6471ea2d8c0d64b3c2674926""},{""$oid"":""6471ea2e8c0d64b3c267495e""},{""$oid"":""6471ea308c0d64b3c26749b4""},{""$oid"":""6471ea318c0d64b3c26749ea""},{""$oid"":""6471ea328c0d64b3c26749f0""},{""$oid"":""6471ea328c0d64b3c2674a16""}]"
16,6471ea1d8c0d64b3c2674666,25,학기,3,Subject-73,"[{""$oid"":""6471ea1e8c0d64b3c26746da""},{""$oid"":""6471ea1f8c0d64b3c26746f0""},{""$oid"":""6471ea1f8c0d64b3c26746fc""},{""$oid"":""6471ea248c0d64b3c26747d6""},{""$oid"":""6471ea258c0d64b3c26747fc""},{""$oid"":""6471ea278c0d64b3c267482e""},{""$oid"":""6471ea278c0d64b3c2674838""},{""$oid"":""6471ea278c0d64b3c267483c""},{""$oid"":""6471ea278c0d64b3c2674842""},{""$oid"":""6471ea288c0d64b3c2674850""},{""$oid"":""6471ea288c0d64b3c2674856""},{""$oid"":""6471ea298c0d64b3c267487a""},{""$oid"":""6471ea2a8c0d64b3c26748c4""},{""$oid"":""6471ea2d8c0d64b3c2674920""},{""$oid"":""6471ea2d8c0d64b3c2674926""},{""$oid"":""6471ea2d8c0d64b3c2674934""},{""$oid"":""6471ea2e8c0d64b3c2674960""},{""$oid"":""6471ea2e8c0d64b3c2674968""},{""$oid"":""6471ea2f8c0d64b3c267499a""},{""$oid"":""6471ea308c0d64b3c26749a2""},{""$oid"":""6471ea318c0d64b3c26749da""},{""$oid"":""6471ea328c0d64b3c2674a18""},{""$oid"":""6471ea338c0d64b3c2674a3a""},{""$oid"":""6471ea348c0d64b3c2674a42""},{""$oid"":""6471ea348c0d64b3c2674a44""}]"
21,6471ea1d8c0d64b3c2674668,36,전선,2,Subject-74,"[{""$oid"":""6471ea1d8c0d64b3c267469c""},{""$oid"":""6471ea1f8c0d64b3c26746f8""},{""$oid"":""6471ea208c0d64b3c2674716""},{""$oid"":""6471ea208c0d64b3c2674722""},{""$oid"":""6471ea208c0d64b3c2674734""},{""$oid"":""6471ea218c0d64b3c267473a""},{""$oid"":""6471ea228c0d64b3c2674782""},{""$oid"":""6471ea248c0d64b3c26747c4""},{""$oid"":""6471ea248c0d64b3c26747c6""},{""$oid"":""6471ea248c0d64b3c26747ce""},{""$oid"":""6471ea248c0d64b3c26747d4""},{""$oid"":""6471ea268c0d64b3c267480c""},{""$oid"":""6471ea288c0d64b3c267485e""},{""$oid"":""6471ea298c0d64b3c267489e""},{""$oid"":""6471ea2a8c0d64b3c26748ca""},{""$oid"":""6471ea2b8c0d64b3c26748ea""},{""$oid"":""6471ea2c8c0d64b3c26748fc""},{""$oid"":""6471ea2d8c0d64b3c2674934""},{""$oid"":""6471ea2d8c0d64b3c2674944""},{""$oid"":""6471ea2e8c0d64b3c2674950""},{""$oid"":""6471ea2e8c0d64b3c2674956""},{""$oid"":""6471ea308c0d64b3c26749ac""},{""$oid"":""6471ea308c0d64b3c26749b2""},{""$oid"":""6471ea328c0d64b3c2674a00""},{""$oid"":""6471ea328c0d64b3c2674a08""},{""$oid"":""6471ea328c0d64b3c2674a14""},{""$oid"":""6471ea338c0d64b3c2674a2a""},{""$oid"":""6471ea338c0d64b3c2674a3c""},{""$oid"":""6471ea338c0d64b3c2674a3e""},{""$oid"":""6471ea348c0d64b3c2674a42""},{""$oid"":""6471ea348c0d64b3c2674a56""},{""$oid"":""6471ea348c0d64b3c2674a5e""},{""$oid"":""6471ea358c0d64b3c2674a6e""},{""$oid"":""6471ea358c0d64b3c2674a7c""},{""$oid"":""6471ea358c0d64b3c2674a88""},{""$oid"":""6471ea358c0d64b3c2674a8c""}]"
17,6471ea1d8c0d64b3c267466a,23,학기,1,Subject-75,"[{""$oid"":""6471ea1d8c0d64b3c26746aa""},{""$oid"":""6471ea1e8c0d64b3c26746be""},{""$oid"":""6471ea1e8c0d64b3c26746ca""},{""$oid"":""6471ea218c0d64b3c267475a""},{""$oid"":""6471ea228c0d64b3c2674772""},{""$oid"":""6471ea238c0d64b3c2674794""},{""$oid"":""6471ea238c0d64b3c267479c""},{""$oid"":""6471ea238c0d64b3c26747a6""},{""$oid"":""6471ea248c0d64b3c26747b4""},{""$oid"":""6471ea258c0d64b3c26747f8""},{""$oid"":""6471ea268c0d64b3c267480c""},{""$oid"":""6471ea278c0d64b3c2674828""},{""$oid"":""6471ea288c0d64b3c2674860""},{""$oid"":""6471ea298c0d64b3c267487c""},{""$oid"":""6471ea2a8c0d64b3c26748a4""},{""$oid"":""6471ea2b8c0d64b3c26748da""},{""$oid"":""6471ea2c8c0d64b3c2674916""},{""$oid"":""6471ea2c8c0d64b3c267491a""},{""$oid"":""6471ea2d8c0d64b3c267493a""},{""$oid"":""6471ea2d8c0d64b3c2674944""},{""$oid"":""6471ea2f8c0d64b3c267498a""},{""$oid"":""6471ea308c0d64b3c267499c""},{""$oid"":""6471ea308c0d64b3c267499e""}]"
